turbine_capacity,rotor_diameter_m,hub_height_m,commissioning_date,province_territory,model
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2310,71,84,2012,Quebec,Other
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2300,82,98,2012,Quebec,E-82
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,92,80,2012,Quebec,MM92
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2000,82,85,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2300,82,98,2013,Quebec,E-82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,92,80,2013,Quebec,MM92
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,80,2013,Quebec,MM82
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2300,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2300,82,98,2013,Quebec,Other
2300,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2300,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2000,82,98,2013,Quebec,Other
2300,82,98,2013,Quebec,Other
2300,82,98,2013,Quebec,Other
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2050,92,100,2013,Quebec,MM92
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2050,92,100,2014,Quebec,MM92
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
2350,92,85,2014,Quebec,Other
3000,92,90,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,98,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,80,2014,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2350,92,85,2015,Quebec,Other
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,82,83,2015,Quebec,E-82
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
2000,92,80,2015,Quebec,MM92
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3000,82,85,2015,Quebec,E-82
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
3200,114,100,2016,Quebec,Other
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2050,92,100,2016,Quebec,MM92
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
2200,107,80,2016,Quebec,Other
